review_id,restaurant_id,page_index,review_url
849388286,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r849388286-Restaurant_Sphere-Berlin.html
836240116,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r836240116-Restaurant_Sphere-Berlin.html
830046980,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r830046980-Restaurant_Sphere-Berlin.html
918291410,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r918291410-Monsieur_Vuong-Berlin.html
912656697,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r912656697-Monsieur_Vuong-Berlin.html
911288525,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r911288525-Monsieur_Vuong-Berlin.html
909611759,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r909611759-Monsieur_Vuong-Berlin.html
900894380,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r900894380-Monsieur_Vuong-Berlin.html
891319476,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r891319476-Monsieur_Vuong-Berlin.html
890208553,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r890208553-Monsieur_Vuong-Berlin.html
889156273,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r889156273-Monsieur_Vuong-Berlin.html
888230790,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r888230790-Monsieur_Vuong-Berlin.html
883656047,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r883656047-Monsieur_Vuong-Berlin.html
883372501,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r883372501-Monsieur_Vuong-Berlin.html
878437096,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r878437096-Monsieur_Vuong-Berlin.html
876069333,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r876069333-Monsieur_Vuong-Berlin.html
874360131,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r874360131-Monsieur_Vuong-Berlin.html
852521696,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r852521696-Monsieur_Vuong-Berlin.html
851083558,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r851083558-Monsieur_Vuong-Berlin.html
840483850,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r840483850-Monsieur_Vuong-Berlin.html
836405953,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r836405953-Monsieur_Vuong-Berlin.html
828744739,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r828744739-Monsieur_Vuong-Berlin.html
824843313,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r824843313-Monsieur_Vuong-Berlin.html
922411373,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r922411373-Bullerei-Hamburg.html
922205948,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r922205948-Bullerei-Hamburg.html
922038924,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r922038924-Bullerei-Hamburg.html
921284009,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r921284009-Bullerei-Hamburg.html
921056153,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r921056153-Bullerei-Hamburg.html
921054428,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r921054428-Bullerei-Hamburg.html
920461851,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r920461851-Bullerei-Hamburg.html
920399818,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r920399818-Bullerei-Hamburg.html
920311524,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r920311524-Bullerei-Hamburg.html
919644902,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r919644902-Bullerei-Hamburg.html
918053197,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r918053197-Bullerei-Hamburg.html
915894333,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r915894333-Bullerei-Hamburg.html
914971649,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r914971649-Bullerei-Hamburg.html
914661105,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r914661105-Bullerei-Hamburg.html
914201756,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r914201756-Bullerei-Hamburg.html
913955671,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r913955671-Bullerei-Hamburg.html
912855117,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r912855117-Bullerei-Hamburg.html
912017295,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r912017295-Bullerei-Hamburg.html
911937101,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r911937101-Bullerei-Hamburg.html
911736585,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r911736585-Bullerei-Hamburg.html
911623336,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r911623336-Bullerei-Hamburg.html
911603047,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r911603047-Bullerei-Hamburg.html
910530241,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r910530241-Bullerei-Hamburg.html
908793767,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r908793767-Bullerei-Hamburg.html
906408250,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r906408250-Bullerei-Hamburg.html
906327313,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r906327313-Bullerei-Hamburg.html
904492025,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r904492025-Bullerei-Hamburg.html
904484003,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r904484003-Bullerei-Hamburg.html
903097991,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r903097991-Bullerei-Hamburg.html
903038006,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r903038006-Bullerei-Hamburg.html
902631774,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r902631774-Bullerei-Hamburg.html
902394095,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r902394095-Bullerei-Hamburg.html
901634827,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r901634827-Bullerei-Hamburg.html
901244877,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r901244877-Bullerei-Hamburg.html
900679640,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r900679640-Bullerei-Hamburg.html
899785148,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r899785148-Bullerei-Hamburg.html
898951777,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r898951777-Bullerei-Hamburg.html
898330533,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r898330533-Bullerei-Hamburg.html
898315033,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r898315033-Bullerei-Hamburg.html
898227208,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r898227208-Bullerei-Hamburg.html
896863832,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r896863832-Bullerei-Hamburg.html
894791561,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r894791561-Bullerei-Hamburg.html
891920225,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r891920225-Bullerei-Hamburg.html
891629030,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r891629030-Bullerei-Hamburg.html
891102069,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r891102069-Bullerei-Hamburg.html
891097815,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r891097815-Bullerei-Hamburg.html
890735631,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r890735631-Bullerei-Hamburg.html
890348099,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r890348099-Bullerei-Hamburg.html
889564682,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r889564682-Bullerei-Hamburg.html
889352240,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r889352240-Bullerei-Hamburg.html
888730113,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r888730113-Bullerei-Hamburg.html
888634391,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r888634391-Bullerei-Hamburg.html
888628420,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r888628420-Bullerei-Hamburg.html
887924276,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r887924276-Bullerei-Hamburg.html
887673202,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r887673202-Bullerei-Hamburg.html
886168513,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r886168513-Bullerei-Hamburg.html
885272976,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r885272976-Bullerei-Hamburg.html
885217333,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r885217333-Bullerei-Hamburg.html
885160532,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r885160532-Bullerei-Hamburg.html
885138303,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r885138303-Bullerei-Hamburg.html
884835316,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r884835316-Bullerei-Hamburg.html
884433746,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r884433746-Bullerei-Hamburg.html
884196273,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r884196273-Bullerei-Hamburg.html
883666227,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r883666227-Bullerei-Hamburg.html
883502926,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r883502926-Bullerei-Hamburg.html
883372091,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r883372091-Bullerei-Hamburg.html
882888314,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r882888314-Bullerei-Hamburg.html
882583320,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r882583320-Bullerei-Hamburg.html
882510679,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r882510679-Bullerei-Hamburg.html
